Product,DeviceCategory,session_id,total_cost,impression_count
Exchange Bidding,Desktop,191464_3022,0.004991,41
Exchange Bidding,Desktop,a8e5463e-6c0a-4818-b7f8-7ea3696ddacd,0.004957,2
Exchange Bidding,Desktop,53ef0c7b-b471-4b2e-9364-7eef83f68d78,0.004954,12
Ad Exchange,Desktop,fdfeeadf-ea8f-40cf-b792-ab40b53b614b,0.0049299999999999995,4
Ad Exchange,Smartphone,190551_1015,0.004921,5
Exchange Bidding,Smartphone,192196_1016,0.004885,5
Ad Exchange,Tablet,192747_1000,0.004841,7
Exchange Bidding,Smartphone,188513_1030,0.004835,12
Exchange Bidding,Smartphone,191929_2003,0.0048189999999999995,6
Exchange Bidding,Tablet,191722_2000,0.004816,5
Exchange Bidding,Tablet,190951_1000,0.0047989999999999994,1
Ad Exchange,Tablet,00e2cc9b-021d-451e-9165-bf4b31c91644,0.004796,30
Ad Exchange,Smartphone,134db403-1b66-4046-b60d-2187cd42b070,0.004784,8
Ad Exchange,Tablet,192731_1000,0.004784,7
Exchange Bidding,Desktop,191266_3040,0.004752,19
Ad Exchange,Desktop,192342_3030,0.004745,10
Exchange Bidding,Tablet,173808_1059,0.004741,3
Ad Exchange,Smartphone,39a8ddd7-e4a2-4d45-ba4c-0108e4aeb2ab,0.004736,8
Ad Exchange,Smartphone,192088_1003,0.0047279999999999996,4
Exchange Bidding,Tablet,192159_1008,0.004726999999999999,6
Ad Exchange,Desktop,f27ac761-f2c8-46c3-95eb-d79741ff7bd4,0.004724,2
Exchange Bidding,Smartphone,190658_1023,0.004682,4
Ad Exchange,Smartphone,191912_1006,0.00468,7
Exchange Bidding,Smartphone,f1fcbced-48ce-4735-839c-c0b0c0a3666b,0.004639,8
Ad Exchange,Smartphone,192215_1002,0.004604,4
Ad Exchange,Desktop,534b38b8-e26b-4b23-8c80-d253260c73c6,0.004554,12
Exchange Bidding,Desktop,191490_3085,0.00454,13
Ad Exchange,Desktop,191741_3000,0.004536,10
Ad Exchange,Smartphone,190773_1000,0.004532,2
Ad Exchange,Tablet,192101_1002,0.004531,2
Ad Exchange,Smartphone,191742_1001,0.004516,4
Exchange Bidding,Desktop,191767_3044,0.004510999999999999,9
Exchange Bidding,Smartphone,190773_1000,0.004505,2
Exchange Bidding,Tablet,191711_1001,0.00448,3
Ad Exchange,Desktop,191767_3055,0.004468,5
Ad Exchange,Desktop,92ded22a-eb22-4316-9cc0-6daa658e5276,0.004454,23
Ad Exchange,Desktop,1367a59f-fb51-4d72-9e05-6a023a90b617,0.004449,18
Ad Exchange,Desktop,9cc0d4cb-cb55-49b7-93a0-d9bbb11f95da,0.004415,3
Ad Exchange,Smartphone,190658_1018,0.0044139999999999995,6
Ad Exchange,Desktop,186853_3056,0.0044069999999999995,5
Ad Exchange,Desktop,e61785e7-9220-4925-8752-4f1f68d02036,0.004382,10
Ad Exchange,Smartphone,c60a7827-22f6-46f1-851e-4f40b7d48d96,0.004378,46
Exchange Bidding,Smartphone,192186_1012,0.0043679999999999995,5
Ad Exchange,Smartphone,191022_1013,0.004351,4
Ad Exchange,Desktop,192276_3004,0.004336,3
Exchange Bidding,Tablet,185833_1007,0.004326999999999999,6
Exchange Bidding,Desktop,6e76ed81-35f5-4f92-b79c-6068ac1876cf,0.004313999999999999,3
Exchange Bidding,Tablet,190444_1013,0.004301,10
Exchange Bidding,Desktop,4dd44822-567a-4e17-a937-03372a49f5ff,0.004299,1
Ad Exchange,Desktop,103f4403-4e5c-4567-be73-dd67f899117d,0.004299,5
Exchange Bidding,Desktop,191396_3000,0.004293,4
Exchange Bidding,Tablet,192003_1003,0.004285,3
Exchange Bidding,Tablet,192129_1003,0.004281,7
Ad Exchange,Smartphone,186408_3014,0.00428,1
Ad Exchange,Tablet,192143_3010,0.0042499999999999994,2
Exchange Bidding,Desktop,68b8945b-db1f-4bdb-8537-7012edb31bbb,0.0042369999999999994,7
Exchange Bidding,Tablet,669344de-7ed5-41ef-90ab-9b3a12df3a54,0.004225,13
Ad Exchange,Desktop,72deb200-33b0-437c-a291-06d95040efa7,0.0042239999999999995,4
Ad Exchange,Desktop,191353_3004,0.004222999999999999,5
Exchange Bidding,Tablet,550fbfbd-bc6e-48a3-ac0f-2aec4f7baa84,0.004202,7
Exchange Bidding,Desktop,cef12ee9-1a83-4579-bd5f-d4749e36019e,0.004196999999999999,4
Ad Exchange,Desktop,191331_3034,0.0041919999999999995,9
Ad Exchange,Smartphone,0178a4f4-2653-4af8-828e-cc1a2822f827,0.004174,4
Exchange Bidding,Tablet,190725_2001,0.004167,4
Exchange Bidding,Desktop,190928_3034,0.0041659999999999996,3
Exchange Bidding,Tablet,190709_1007,0.004163,4
Exchange Bidding,Smartphone,190280_1173,0.004079999999999999,3
Ad Exchange,Desktop,ca9c789e-4fca-4f00-a36c-4b92eb2edc26,0.004072,3
Ad Exchange,Desktop,191870_1005,0.004072,1
Exchange Bidding,Smartphone,191721_2005,0.004052999999999999,4
Exchange Bidding,Smartphone,189357_4028,0.004033999999999999,1
Exchange Bidding,Smartphone,192569_1004,0.004032,6
Ad Exchange,Desktop,f517d5a5-1acc-4891-8e67-46c743796633,0.004026999999999999,23
Exchange Bidding,Smartphone,192707_1001,0.004011,5
Exchange Bidding,Desktop,191436_3028,0.00398,26
Exchange Bidding,Tablet,188313_1017,0.003972,3
Exchange Bidding,Tablet,190551_1028,0.003969,3
Exchange Bidding,Desktop,15dec608-e485-4b12-8343-22e2f5b5dcd3,0.003960999999999999,3
Ad Exchange,Desktop,192342_3080,0.00396,8
Ad Exchange,Desktop,a433dccc-46b2-4192-9fdc-dd1a7327300a,0.003947,6
Ad Exchange,Desktop,b672d237-5e74-4a32-96f2-6776bd301966,0.003925,2
Exchange Bidding,Desktop,191396_3003,0.00392,2
Exchange Bidding,Desktop,192148_3000,0.003915,7
Ad Exchange,Desktop,186901_3042,0.003904,10
Ad Exchange,Desktop,1ad96410-c8f3-4bdb-9814-cac827fdf01f,0.0038840000000000003,3
Ad Exchange,Smartphone,192041_1025,0.0038659999999999996,3
Ad Exchange,Tablet,192672_1001,0.0038469999999999997,7
Exchange Bidding,Smartphone,192732_1000,0.0038369999999999997,9
Exchange Bidding,Smartphone,188943_1022,0.003806,1
Exchange Bidding,Smartphone,191571_1025,0.003797,2
Ad Exchange,Desktop,f7c26f97-ed67-480e-94bb-d90296369fc3,0.0037849999999999997,3
Ad Exchange,Desktop,192383_2001,0.003776,4
Ad Exchange,Desktop,192337_3090,0.003776,2
Ad Exchange,Tablet,34a953ee-fc6b-409b-b6ae-9d0fde41c5d3,0.003763,25
Ad Exchange,Tablet,191637_1011,0.003757,7
Ad Exchange,Desktop,191094_3025,0.0037419999999999997,10
Exchange Bidding,Desktop,191767_3046,0.0037259999999999997,10
Ad Exchange,Desktop,411bcb9a-7c81-4da3-8ed9-83dcba8f8714,0.003712,25
Exchange Bidding,Desktop,dbd3d55b-48c3-45e6-a5af-d939a6e23f03,0.003711,9
Exchange Bidding,Smartphone,59c5e3f8-d336-470e-8d13-3c1a08fb6829,0.0037099999999999998,11
Ad Exchange,Tablet,167576_1123,0.003672,4
Exchange Bidding,Smartphone,188422_1031,0.003668,8
Exchange Bidding,Tablet,191961_1008,0.003666,11
Ad Exchange,Tablet,9e81e015-6067-4dc5-be51-fa6a95755dbf,0.0036569999999999997,12
Ad Exchange,Tablet,191721_2000,0.0036479999999999998,5
Ad Exchange,Tablet,e335a75c-26e7-425b-9945-2e4b2c7247a6,0.0036379999999999997,22
Ad Exchange,Tablet,184850_1054,0.0036349999999999993,4
Ad Exchange,Smartphone,191851_1007,0.003632,1
Exchange Bidding,Desktop,6784481d-650f-4253-957c-feb508462fb2,0.0036309999999999997,1
Ad Exchange,Smartphone,513d217c-5af2-4a91-9948-a1bcbbaf8f2a,0.0036119999999999998,4
Exchange Bidding,Smartphone,191435_1022,0.00359,3
Exchange Bidding,Tablet,192250_1005,0.003582,3
Ad Exchange,Desktop,e63f6f91-666b-49ff-baa9-86496ee3e4e1,0.0035779999999999996,2
Exchange Bidding,Smartphone,190955_1017,0.003574,4
Ad Exchange,Desktop,75db0e52-00b0-4e22-8459-82d58b1582a9,0.003541,4
Exchange Bidding,Smartphone,58aa4387-fa5f-4a4d-9f4d-16dc70f3c548,0.0035399999999999997,8
Ad Exchange,Desktop,191731_3000,0.0035199999999999997,12
Ad Exchange,Tablet,510d9be2-30c6-4f72-8b0e-f15f16676a69,0.003518,42
Exchange Bidding,Smartphone,192194_1007,0.003516,9
Ad Exchange,Smartphone,88adcb55-3ec8-4858-bbbd-2a3d71be8932,0.003506,48
Ad Exchange,Smartphone,190955_1017,0.003492,4
Ad Exchange,Desktop,e1ac0bd7-deaf-4c5e-9565-6fb8cf257d16,0.0034839999999999997,21
Exchange Bidding,Tablet,191571_1025,0.003452,2
Ad Exchange,Smartphone,190658_1017,0.0034519999999999998,1
Exchange Bidding,Desktop,190908_3004,0.003444,31
Ad Exchange,Desktop,191437_3048,0.0034419999999999997,3
Exchange Bidding,Desktop,190551_8007,0.0034289999999999998,3
Ad Exchange,Desktop,bba7cf6c-7087-4b26-9722-6217b47c2f55,0.003426,2
Ad Exchange,Smartphone,185576_3033,0.003424,3
Exchange Bidding,Desktop,790b2014-31e5-4c4a-b2b4-994773662ecd,0.0033959999999999997,3
Ad Exchange,Smartphone,b2a24bd7-1da8-415b-8f46-c7bb91f872d8,0.00338,2
Exchange Bidding,Smartphone,a88f1b54-a940-471f-9a3e-fda8838e0707,0.003375,3
Ad Exchange,Desktop,191767_3062,0.0033399999999999997,5
Ad Exchange,Desktop,192653_3032,0.003328,7
Exchange Bidding,Smartphone,977bfe19-014a-47c8-ac10-4519c981cd07,0.003316,10
Ad Exchange,Smartphone,189502_1019,0.003266,1
Exchange Bidding,Smartphone,189502_1019,0.003241,1
Exchange Bidding,Tablet,191154_1007,0.003232,4
Exchange Bidding,Smartphone,187022_1018,0.003218,6
Exchange Bidding,Desktop,8c39e669-3081-48e0-8a72-049563c4f03e,0.003196,2
Exchange Bidding,Smartphone,191742_1001,0.0031929999999999997,1
Ad Exchange,Desktop,188198_3044,0.003192,7
Exchange Bidding,Smartphone,191480_1084,0.003168,2
Ad Exchange,Desktop,324636f7-3b61-4fac-984f-ad6282cdaf89,0.003159,8
Ad Exchange,Desktop,edd19ee3-9b68-4343-afbd-5176731d5422,0.003155,46
Ad Exchange,Smartphone,192159_1015,0.0031469999999999996,7
Exchange Bidding,Desktop,6676f0b2-b368-4970-b016-32b101ab4c7e,0.003104,4
Exchange Bidding,Desktop,d6b735a1-1fbe-436d-8ba5-24a266079605,0.0030979999999999996,7
Exchange Bidding,Tablet,192745_1003,0.003088,13
Ad Exchange,Desktop,e397db0d-d253-4d07-9243-0b6237f4f9d2,0.0030879999999999996,3
Ad Exchange,Smartphone,187472_1015,0.003082,6
Ad Exchange,Desktop,191906_3004,0.003078,3
Exchange Bidding,Desktop,87fd0636-6800-4464-82d3-345c511e2497,0.003077,8
Ad Exchange,Smartphone,190082_1000,0.003072,1
Ad Exchange,Desktop,9822afba-04e9-4ed6-a8a5-e8315760a8b6,0.0030659999999999997,1
Exchange Bidding,Desktop,f7c26f97-ed67-480e-94bb-d90296369fc3,0.0030470000000000002,3
Exchange Bidding,Smartphone,191846_1044,0.0030399999999999997,1
Ad Exchange,Desktop,efe1785b-07d5-488b-9d76-55d6ec00d2c5,0.003033,22
Ad Exchange,Smartphone,192197_1001,0.0030229999999999996,3
Ad Exchange,Desktop,a6651537-83b2-4632-ada4-a0b46582fadc,0.003013,4
Ad Exchange,Smartphone,188398_2000,0.0029909999999999997,2
Ad Exchange,Desktop,9804ea72-0382-4b28-a071-7c04bf15e06a,0.002984,17
Ad Exchange,Tablet,191399_1003,0.002957,5
Ad Exchange,Tablet,192733_1000,0.00295,3
Exchange Bidding,Smartphone,186556_3010,0.0029419999999999997,2
Exchange Bidding,Desktop,190779_3000,0.0029319999999999997,3
Ad Exchange,Smartphone,188384_2000,0.002904,4
Exchange Bidding,Tablet,190479_1014,0.002902,3
Exchange Bidding,Smartphone,192569_1003,0.002891,5
Exchange Bidding,Desktop,191738_3000,0.0028899999999999998,11
Ad Exchange,Smartphone,189857_1045,0.002889,1
Exchange Bidding,Smartphone,192121_2000,0.002883,2
Ad Exchange,Desktop,7431d2bf-79ff-4c23-a8c9-f9ba2c00a746,0.002881,5
Ad Exchange,Desktop,4aced465-6643-4b68-b3a8-714aff8d166f,0.002876,12
Exchange Bidding,Smartphone,191809_1000,0.002842,1
Exchange Bidding,Desktop,187160_3030,0.0028399999999999996,3
Exchange Bidding,Tablet,191931_2005,0.0028309999999999997,1
Ad Exchange,Desktop,de49a66c-b407-4fb0-93e9-0d1d5155bd30,0.002825,6
Exchange Bidding,Desktop,9822afba-04e9-4ed6-a8a5-e8315760a8b6,0.0028239999999999997,1
Exchange Bidding,Desktop,6bbbc640-fac3-41a3-bd6d-69513ac49c2b,0.002797,4
Exchange Bidding,Smartphone,191967_3020,0.002793,4
Ad Exchange,Desktop,187160_3068,0.002786,10
Ad Exchange,Desktop,181415_1934,0.002784,1
Ad Exchange,Smartphone,191756_3165,0.00276,3
Ad Exchange,Smartphone,191590_1004,0.002744,2
Ad Exchange,Desktop,a9c3c19c-36c9-4891-8aab-c7c9519caa74,0.0027359999999999997,3
Ad Exchange,Smartphone,191766_9001,0.002706,12
Exchange Bidding,Smartphone,192257_1008,0.002704,16
Exchange Bidding,Desktop,d098f8a7-5c9e-4004-bb60-735eacf134e6,0.002674,5
Exchange Bidding,Tablet,192084_1016,0.0026699999999999996,3
Ad Exchange,Desktop,192360_3004,0.002656,9
Exchange Bidding,Desktop,192382_2000,0.002623,11
Exchange Bidding,Desktop,64f4c2e6-ee60-4b1f-b4cb-025ed6b8dbc5,0.00261,6
Exchange Bidding,Smartphone,192384_1016,0.002609,4
Ad Exchange,Tablet,0e1f698d-f885-4c2a-bd34-aab42bbf84b4,0.002608,3
Exchange Bidding,Desktop,187160_3034,0.002588,5
Exchange Bidding,Smartphone,192198_1001,0.002587,1
Exchange Bidding,Smartphone,191704_1071,0.002575,3
Exchange Bidding,Smartphone,192043_1002,0.00257,1
Ad Exchange,Desktop,191794_3046,0.002564,5
Ad Exchange,Desktop,191399_9009,0.0025599999999999998,17
Exchange Bidding,Smartphone,b2a24bd7-1da8-415b-8f46-c7bb91f872d8,0.002557,2
Exchange Bidding,Desktop,191864_3014,0.0025559999999999997,5
Exchange Bidding,Smartphone,188865_1014,0.0025499999999999997,1
Exchange Bidding,Desktop,191654_3005,0.002549,7
Exchange Bidding,Desktop,192566_3038,0.002531,2
Ad Exchange,Desktop,6f711d7c-bd67-4c8c-918b-cb21c3c77a0f,0.00253,3
Exchange Bidding,Tablet,191637_1002,0.0025239999999999998,3
Exchange Bidding,Desktop,191396_3004,0.002518,4
Ad Exchange,Smartphone,192747_1000,0.002517,2
Ad Exchange,Desktop,9741a682-49b6-44a1-b752-e01869a8d312,0.002512,1
Ad Exchange,Desktop,188438_3009,0.002503,4
Exchange Bidding,Desktop,040c47fa-d14d-42e0-b8f0-28a9df83ea71,0.0024939999999999997,1
Ad Exchange,Smartphone,191654_1016,0.0024879999999999998,1
Ad Exchange,Desktop,192146_3008,0.00248,10
Ad Exchange,Desktop,0ccc2884-d00a-4005-9f4e-fcc96f910027,0.002472,15
Ad Exchange,Smartphone,191913_1006,0.00247,1
Exchange Bidding,Desktop,a2e76757-abcc-4fca-9031-0df75c2be5f1,0.002466,4
Exchange Bidding,Tablet,192194_1011,0.0024619999999999998,3
Ad Exchange,Tablet,e25be5e2-cb9c-4691-8537-65e95b15fb26,0.0024609999999999996,18
Ad Exchange,Tablet,0e88ad35-27c5-4fc1-9184-239883868888,0.0024549999999999997,2
Exchange Bidding,Tablet,192668_1001,0.0024519999999999998,1
Exchange Bidding,Desktop,bbdcec7d-2c09-47ab-9afe-937d90d84880,0.0024389999999999998,4
Exchange Bidding,Smartphone,192354_2000,0.0024279999999999996,2
Exchange Bidding,Desktop,191300_3000,0.002414,5
Exchange Bidding,Smartphone,186124_1022,0.002407,1
Ad Exchange,Smartphone,a622d7b7-6007-453b-a5f0-f08ebebb1a3d,0.002399,3
Ad Exchange,Smartphone,187031_9009,0.002375,7
Exchange Bidding,Desktop,188345_3052,0.002374,12
Exchange Bidding,Desktop,191767_3050,0.00237,5
Exchange Bidding,Smartphone,188640_2004,0.002368,2
Exchange Bidding,Desktop,191767_3025,0.002351,5
Exchange Bidding,Desktop,192586_3054,0.0023499999999999997,26
Ad Exchange,Smartphone,186813_1002,0.002337,1
Exchange Bidding,Smartphone,190067_1028,0.002329,5
Exchange Bidding,Tablet,191558_1001,0.002326,2
Exchange Bidding,Smartphone,188384_5003,0.002325,4
Exchange Bidding,Desktop,ca9c789e-4fca-4f00-a36c-4b92eb2edc26,0.0023049999999999998,2
Ad Exchange,Tablet,191571_1025,0.002296,1
Exchange Bidding,Desktop,191767_3040,0.002289,5
Ad Exchange,Tablet,68e2fe6e-d01a-4e26-97ca-f31da4622252,0.002263,6
Ad Exchange,Desktop,191794_3064,0.002253,5
Ad Exchange,Tablet,192710_1002,0.002235,6
Exchange Bidding,Smartphone,191653_1008,0.002235,1
Exchange Bidding,Desktop,191187_9004,0.002224,8
Ad Exchange,Smartphone,192707_1001,0.0022170000000000002,5
Ad Exchange,Desktop,8faa12f1-7acd-4d79-8acd-485c1abee18d,0.0022099999999999997,4
Ad Exchange,Desktop,05cdc83d-4c9e-41ad-8ec8-03f857df2590,0.0021999999999999997,2
Exchange Bidding,Smartphone,191480_1091,0.002195,3
Ad Exchange,Desktop,21c1734c-cc7b-4afe-b5c7-9b1525e9c125,0.0021839999999999997,23
Ad Exchange,Desktop,191779_3012,0.002176,4
Ad Exchange,Desktop,188875_3003,0.002139,11
Ad Exchange,Tablet,191611_1000,0.002134,1
Ad Exchange,Smartphone,191865_1002,0.0021119999999999997,1
Exchange Bidding,Desktop,05cdc83d-4c9e-41ad-8ec8-03f857df2590,0.0021089999999999998,4
Ad Exchange,Desktop,985c4a5d-a84e-4b37-bc49-d57c5184df74,0.0020959999999999998,2
Exchange Bidding,Desktop,88266f75-4e65-49ba-afdb-746aa97ec0f4,0.002084,10
Exchange Bidding,Desktop,1367a59f-fb51-4d72-9e05-6a023a90b617,0.002067,9
Ad Exchange,Desktop,b6e38200-01c1-40bd-90c5-68247dd38381,0.002065,4
Exchange Bidding,Desktop,e63f6f91-666b-49ff-baa9-86496ee3e4e1,0.002062,1
Ad Exchange,Smartphone,191399_1007,0.002058,2
Exchange Bidding,Desktop,191794_3061,0.002058,5
Ad Exchange,Desktop,190052_1034,0.002048,6
Ad Exchange,Desktop,190551_1028,0.0020399999999999997,2
Exchange Bidding,Desktop,128dc7dd-a7b1-4acb-a081-5811b6d980e0,0.002028,5
Ad Exchange,Smartphone,d0313e08-dbb4-4f3b-a6bf-b75d520dc60e,0.002026,7
Exchange Bidding,Desktop,191927_3031,0.002021,4
Ad Exchange,Desktop,190024_3002,0.001968,3
Exchange Bidding,Desktop,191794_3025,0.001961,5
Exchange Bidding,Smartphone,191794_3090,0.0019549999999999997,2
Ad Exchange,Desktop,191625_3125,0.0019519999999999997,3
Ad Exchange,Desktop,88266f75-4e65-49ba-afdb-746aa97ec0f4,0.0019389999999999998,6
Ad Exchange,Desktop,192143_3018,0.0019089999999999999,8
Exchange Bidding,Tablet,191870_1004,0.0018989999999999999,3
Ad Exchange,Smartphone,191846_1044,0.0018969999999999998,1
Exchange Bidding,Desktop,191794_3060,0.0018939999999999999,5
Ad Exchange,Desktop,3d04a480-b2f5-4905-addb-31c897b0e11b,0.0018839999999999998,5
Ad Exchange,Desktop,191022_9004,0.001875,5
Exchange Bidding,Desktop,191271_3026,0.001866,3
Ad Exchange,Desktop,cfd572ab-2808-4da7-9cf3-7e5cb506ab95,0.0018319999999999999,3
Exchange Bidding,Desktop,191794_3065,0.0018239999999999999,4
Exchange Bidding,Smartphone,a63f14f1-ccc9-4137-a99b-bf0af7d95aa8,0.00181,1
Ad Exchange,Smartphone,1a9d96cf-a2a0-46e5-98b1-998cf9336592,0.0018099999999999998,16
Ad Exchange,Desktop,cef12ee9-1a83-4579-bd5f-d4749e36019e,0.001805,4
Ad Exchange,Tablet,190774_1006,0.001798,2
Ad Exchange,Desktop,191185_3000,0.001784,4
Ad Exchange,Tablet,191819_1000,0.001782,3
Ad Exchange,Smartphone,70e2d421-61d1-44eb-85c6-db4db6c9db89,0.0017759999999999998,4
Exchange Bidding,Smartphone,192278_1000,0.001774,3
Exchange Bidding,Tablet,190603_2000,0.001774,5
Ad Exchange,Smartphone,192184_1002,0.0017729999999999998,1
Ad Exchange,Desktop,167554_9049,0.0017599999999999998,8
Ad Exchange,Tablet,166578_1027,0.001759,2
Ad Exchange,Smartphone,190460_9001,0.0017519999999999999,11
Ad Exchange,Desktop,192141_3014,0.001748,2
Exchange Bidding,Tablet,192196_1018,0.00172,1
Exchange Bidding,Desktop,186746_3020,0.001718,2
Ad Exchange,Smartphone,2d391108-bc2a-4f65-b4a7-564cb1b7c878,0.001706,17
Ad Exchange,Desktop,191858_3062,0.001689,8
Exchange Bidding,Desktop,ed0d7fb0-307a-480f-9c10-065ae272651b,0.0016870000000000001,3
Exchange Bidding,Desktop,186217_3011,0.001682,1
Exchange Bidding,Tablet,188862_1010,0.001682,2
Exchange Bidding,Desktop,191762_3138,0.0016749999999999998,5
Ad Exchange,Desktop,bc73cc71-5e09-49f3-86f8-abffa689c49a,0.0016539999999999999,38
Exchange Bidding,Smartphone,191756_3166,0.001653,1
Exchange Bidding,Smartphone,186949_1002,0.001653,1
Ad Exchange,Smartphone,192120_2002,0.001637,2
Ad Exchange,Smartphone,192037_1000,0.001632,1
Ad Exchange,Desktop,192146_3003,0.0016179999999999999,5
Ad Exchange,Desktop,186240_3003,0.001577,19
Ad Exchange,Tablet,5ef15e22-2ebe-4e82-ac13-7874d39cde30,0.0015769999999999998,20
Exchange Bidding,Desktop,191741_3014,0.001568,5
Exchange Bidding,Desktop,191762_3140,0.0015639999999999999,5
Ad Exchange,Desktop,192572_3020,0.0015639999999999999,1
Exchange Bidding,Desktop,192140_9006,0.001562,1
Exchange Bidding,Tablet,190957_1001,0.001555,2
Ad Exchange,Desktop,47043f5d-9cb7-4290-ae89-7009f4e5fa01,0.001549,5
Ad Exchange,Smartphone,10decf8a-2a9f-47b3-838d-3fbcf898443a,0.001529,4
Ad Exchange,Tablet,b37e0ead-5644-41ed-8f96-5d204e4293df,0.00152,2
Exchange Bidding,Tablet,192279_1000,0.0015199999999999999,1
Exchange Bidding,Smartphone,191022_1013,0.001519,2
Exchange Bidding,Desktop,191794_3030,0.001499,4
Ad Exchange,Smartphone,189484_1156,0.001499,13
Exchange Bidding,Smartphone,192088_1003,0.0014839999999999999,1
Ad Exchange,Desktop,191669_3136,0.001478,4
Exchange Bidding,Smartphone,191480_1089,0.001474,2
Ad Exchange,Smartphone,191847_1014,0.0014719999999999998,2
Ad Exchange,Desktop,32c57d0c-98db-4d86-8d9a-88bce7ff20ed,0.001452,9
Exchange Bidding,Desktop,92c3f475-3c01-4f67-a32b-fb83a90503ec,0.0014449999999999999,4
Ad Exchange,Desktop,192281_1000,0.0014449999999999999,1
Ad Exchange,Desktop,191833_3015,0.001444,3
Ad Exchange,Desktop,25f1b3ff-7c02-4c6f-b7b9-7ccce2170fa4,0.0014399999999999999,2
Ad Exchange,Desktop,63e2ef86-b80b-4acd-ac75-7d590ffb8816,0.001437,60
Ad Exchange,Desktop,191722_2004,0.001416,2
Exchange Bidding,Smartphone,192159_1000,0.001416,1
Exchange Bidding,Smartphone,28b0990b-95e4-4f99-8db5-cf0508437d70,0.001406,1
Exchange Bidding,Desktop,bcba277e-8c47-4a1c-8c95-bf14fb557438,0.0014039999999999999,2
Ad Exchange,Desktop,a3d4eb03-1270-474b-a93d-fb829b4a06e8,0.001401,9
Exchange Bidding,Tablet,190551_1006,0.001399,3
Exchange Bidding,Desktop,191022_9004,0.00139,5
Exchange Bidding,Desktop,191794_3070,0.001383,5
Exchange Bidding,Smartphone,188615_4040,0.001371,1
Exchange Bidding,Desktop,191794_3014,0.0013679999999999999,4
Exchange Bidding,Desktop,186413_3011,0.0013659999999999998,4
Exchange Bidding,Smartphone,191429_1003,0.0013499999999999999,1
Exchange Bidding,Smartphone,192343_2000,0.001348,2
Exchange Bidding,Desktop,4e8adbb7-b835-4e6c-95a8-badd35bb31ae,0.001344,2
Ad Exchange,Desktop,d5dc9870-7776-4a3a-9c20-c6808a12c9ee,0.001334,1
Exchange Bidding,Desktop,7c4a8e98-67fc-48c1-b03e-e444f28d2cd2,0.001328,1
Ad Exchange,Tablet,187165_4022,0.001328,2
Exchange Bidding,Smartphone,185576_3033,0.001322,1
Ad Exchange,Desktop,189499_3003,0.00132,5
Ad Exchange,Desktop,84aa33eb-e9a8-4c63-a888-9f90653e3a90,0.0013059999999999999,2
Exchange Bidding,Smartphone,188346_3014,0.001304,1
Exchange Bidding,Desktop,186866_3112,0.0012980000000000001,4
Exchange Bidding,Smartphone,186210_3002,0.0012959999999999998,2
Ad Exchange,Tablet,192196_1018,0.0012959999999999998,1
Exchange Bidding,Tablet,undefined,0.001286,2
Exchange Bidding,Desktop,8504f388-ae7b-4f96-8d9b-0f4e12297f71,0.0012829999999999999,1
Ad Exchange,Smartphone,f1fcbced-48ce-4735-839c-c0b0c0a3666b,0.001281,2
Exchange Bidding,Desktop,a1027287-e7b5-4512-b9c7-ee06b58fa0a7,0.0012809999999999998,4
Ad Exchange,Smartphone,192081_1016,0.001272,1
Ad Exchange,Desktop,191866_3000,0.001272,1
Ad Exchange,Desktop,190791_9009,0.0012599999999999998,11
Exchange Bidding,Connected TV,unknown,0.0012599999999999998,1
Exchange Bidding,Desktop,25f1b3ff-7c02-4c6f-b7b9-7ccce2170fa4,0.001255,2
Exchange Bidding,Tablet,192744_1000,0.001255,3
Exchange Bidding,Smartphone,192745_1008,0.001253,7
Ad Exchange,Smartphone,191398_1021,0.001248,1
Ad Exchange,Desktop,94150827-c3a4-4781-a88d-101e5cdfd114,0.0012419999999999998,2
Ad Exchange,Smartphone,191704_1081,0.001238,1
Ad Exchange,Smartphone,192351_2000,0.001224,10
Exchange Bidding,Desktop,191794_3052,0.001219,3
Ad Exchange,Smartphone,190067_1016,0.001218,1
Exchange Bidding,Smartphone,190075_1032,0.0012159999999999999,1
Ad Exchange,Smartphone,190407_1008,0.001212,2
Exchange Bidding,Desktop,ed2e411b-4f90-4540-ad71-8ca22c972099,0.001212,4
Exchange Bidding,Tablet,192278_1000,0.0011799999999999998,1
Ad Exchange,Desktop,d098f8a7-5c9e-4004-bb60-735eacf134e6,0.001169,2
Exchange Bidding,Desktop,191436_3006,0.001169,5
Ad Exchange,Desktop,192261_3054,0.001161,5
Exchange Bidding,Desktop,191794_3033,0.00116,3
Exchange Bidding,Desktop,191794_3023,0.0011589999999999999,5
Ad Exchange,Tablet,191722_2004,0.001155,5
Ad Exchange,Desktop,ed2e411b-4f90-4540-ad71-8ca22c972099,0.0011519999999999998,2
Exchange Bidding,Desktop,190024_3002,0.0011459999999999999,2
Ad Exchange,Desktop,191766_9001,0.001144,4
Ad Exchange,Desktop,ca760911-b6df-4191-b44d-c86d25c83bcb,0.001142,58
Exchange Bidding,Desktop,078b7ac6-c075-4eb2-9d33-218e5e5e66fe,0.00114,1
Ad Exchange,Desktop,192342_3086,0.0010999999999999998,2
Exchange Bidding,Smartphone,192570_1001,0.001085,1
Exchange Bidding,Desktop,72deb200-33b0-437c-a291-06d95040efa7,0.0010789999999999999,1
Ad Exchange,Desktop,17461818-652b-46b7-9cfb-9a00cf1a5ee8,0.001072,2
